rec_art,onrp,bfsnr,plz_typ,postleitzahl,plz_zz,plz6,gplz,ortbez18,ortbez27,kanton,sprachcode,sprachcode_abw,briefz_durch,gilt_ab_dat,plz_briefzust,plz_coff
1,4199,3297,10,7324,0,732400,7324,Vilters,Vilters,SG,1,,7721,12.07.96,732060,J
1,4200,3721,10,7402,0,740200,7402,Bonaduz,Bonaduz,GR,1,,7719,06.08.96,701360,J
1,4202,3673,20,7404,0,740400,7404,Feldis/Veulden,Feldis/Veulden,GR,1,,8394,21.05.86,743060,J
1,4207,3661,10,7408,0,740800,7408,Cazis,Cazis,GR,1,,8394,21.05.86,743060,J
1,4219,3673,20,7407,0,740700,7407,Trans,Trans,GR,1,,8394,21.05.86,743060,J
1,4220,3673,20,7418,0,741800,7418,Tumegl/Tomils,Tumegl/Tomils,GR,1,,8394,21.05.86,743060,J
1,4222,3668,10,7430,0,743000,7430,Thusis,Thusis,GR,1,,8394,21.05.86,743060,J
1,4227,3662,20,7426,0,742600,7426,Flerden,Flerden,GR,1,,8394,29.05.88,743060,J
1,4228,3670,20,7427,0,742700,7427,Urmein,Urmein,GR,1,,8394,20.06.95,743060,J
1,4232,3661,20,7421,0,742100,7421,Summaprada,Summaprada,GR,1,,8394,29.05.88,743060,J
1,4233,3661,20,7422,0,742200,7422,Tartar,Tartar,GR,1,,8394,18.07.97,743060,J
1,4234,3661,20,7423,0,742300,7423,Sarn,Sarn,GR,1,,8394,18.08.97,743060,J
1,4238,3711,20,7430,2,743002,7430,Rongellen,Rongellen,GR,1,,8394,22.09.98,743060,J
1,4240,3715,20,7433,0,743300,7433,Donat,Donat,GR,1,,4252,29.05.88,744000,J
1,4243,3715,20,7433,5,743305,7433,Wergenstein,Wergenstein,GR,1,,4252,29.05.88,744000,J
1,4247,3695,20,7434,0,743400,7434,Sufers,Sufers,GR,1,,4252,28.07.97,744000,J
1,4249,3714,20,7436,0,743600,7436,Medels,Medels im Rheinwald,GR,1,,4252,01.07.00,744000,J
1,4250,3714,20,7437,0,743700,7437,Nufenen,Nufenen,GR,1,,4252,01.09.96,744000,J
1,4251,3714,20,7438,0,743800,7438,Hinterrhein,Hinterrhein,GR,1,,4252,01.12.00,744000,J
1,4256,3713,20,7444,0,744400,7444,Ausserferrera,Ausserferrera,GR,1,,4252,06.09.01,744000,J
1,4267,3543,20,7452,0,745200,7452,Cunter,Cunter,GR,1,,4275,31.07.00,746000,J
1,4272,3543,20,7456,0,745600,7456,Sur,Sur,GR,1,,4275,01.06.89,746000,J
1,4275,3543,10,7460,0,746000,7460,Savognin,Savognin,GR,1,,4275,21.05.86,746000,J
1,4276,3543,20,7462,0,746200,7462,Salouf,Salouf,GR,1,,4262,21.05.86,745000,J
1,4278,3543,20,7464,0,746400,7464,Parsonz,Parsonz,GR,1,,4275,21.07.99,746000,J
1,4279,3542,20,7472,0,747200,7472,Surava,Surava,GR,1,,4262,21.05.86,745000,J
1,4283,3544,10,7482,0,748200,7482,Bergün/Bravuogn,Bergün/Bravuogn,GR,1,,4262,01.12.88,745000,J
1,4284,3544,20,7482,2,748202,7482,Stugl/Stuls,Stugl/Stuls,GR,1,,4262,01.12.88,745000,J
1,4289,3514,20,7493,0,749300,7493,Schmitten (Albula),Schmitten (Albula),GR,1,,4262,13.08.01,745000,J
1,4294,3787,30,7500,1,750001,7500,St. Moritz 1,St. Moritz 1,GR,1,,4294,07.03.96,750001,
1,4303,3784,10,7504,0,750400,7504,Pontresina,Pontresina,GR,1,,7725,18.12.96,750360,J
1,4304,3782,10,7505,0,750500,7505,Celerina,Celerina/Schlarigna,GR,1,,7725,07.03.96,750360,J
1,4306,3790,10,7513,0,751300,7513,Silvaplana,Silvaplana,GR,1,,7725,07.03.96,750360,J
1,4307,3789,10,7514,0,751400,7514,Sils/Segl Maria,Sils/Segl Maria,GR,1,,7725,07.03.96,750360,J
1,4310,3792,10,7516,0,751600,7516,Maloja,Maloja,GR,1,,7725,07.03.96,750360,J
1,4311,3789,20,7517,0,751700,7517,Plaun da Lej,Plaun da Lej,GR,1,,7725,11.12.97,750360,J
1,4319,3746,10,7530,0,753000,7530,Zernez,Zernez,GR,1,,4319,07.03.96,753000,J
1,4321,3847,20,7532,0,753200,7532,Tschierv,Tschierv,GR,1,,4335,07.03.96,753700,J
1,4335,3847,10,7537,0,753700,7537,Müstair,Müstair,GR,1,,4335,07.03.96,753700,J
1,4338,3762,20,7545,0,754500,7545,Guarda,Guarda,GR,1,,4319,09.03.93,753000,J
1,4346,3762,10,7554,0,755400,7554,Sent,Sent,GR,1,,4341,09.03.93,755000,J
1,4348,3764,10,7556,0,755600,7556,Ramosch,Ramosch,GR,1,,4341,09.03.93,755000,J
1,4359,3792,20,7602,0,760200,7602,Casaccia,Casaccia,GR,3,,4362,07.03.96,760500,J
1,4372,3551,20,7744,0,774400,7744,Campocologno,Campocologno,GR,3,,4366,07.03.96,774200,J
1,4378,3561,20,7746,0,774600,7746,Le Prese,Le Prese,GR,3,,4366,07.03.96,774200,J
1,4384,261,20,8000,0,800000,8000,Zürich,Zürich,ZH,1,,4393,01.01.90,801000,N
1,4385,261,20,8001,0,800100,8000,Zürich,Zürich,ZH,1,,4443,01.01.90,803260,J
1,4386,261,20,8002,0,800200,8000,Zürich,Zürich,ZH,1,,10576,01.01.90,802760,J
1,4388,261,20,8004,0,800400,8000,Zürich,Zürich,ZH,1,,9741,01.01.90,801500,J
1,4394,247,80,8010,68,801068,8010,Zürich BZ FP,Zürich BZ FP,ZH,1,,6455,01.03.03,801050,
1,4426,261,30,8022,0,802200,8000,Zürich,Zürich,ZH,1,,4426,10.01.98,802200,
1,4430,261,30,8024,0,802400,8000,Zürich,Zürich,ZH,1,,4430,01.01.90,802400,
1,4432,261,80,8026,0,802600,8000,Zürich Helvetiapl.,Zürich Helvetiaplatz,ZH,1,,9741,01.01.90,801500,
1,4443,261,80,8032,60,803260,8000,Zürich Neumünster,Zürich Neumünster,ZH,1,,4443,15.04.99,803260,
1,4459,261,20,8045,0,804500,8000,Zürich,Zürich,ZH,1,,4443,01.01.90,803260,J
1,4461,261,10,8046,0,804600,8000,Zürich,Zürich,ZH,1,,7303,01.01.90,805060,J
1,4468,261,10,8050,0,805000,8000,Zürich,Zürich,ZH,1,,7303,01.01.90,805060,J
1,4473,261,10,8053,0,805300,8000,Zürich,Zürich,ZH,1,,4443,01.01.90,803260,J
1,4476,261,20,8057,0,805700,8000,Zürich,Zürich,ZH,1,,7303,01.01.90,805060,J
1,4484,261,20,8064,0,806400,8000,Zürich,Zürich,ZH,1,,9741,01.01.90,801500,J
1,4489,261,40,8090,0,809000,8000,Zürich,Zürich,ZH,1,,4489,01.01.90,809000,
1,4496,251,10,8104,0,810400,8104,Weiningen ZH,Weiningen ZH,ZH,1,,9741,01.03.88,801500,J
1,4505,85,10,8114,0,811400,8114,Dänikon ZH,Dänikon ZH,ZH,1,,8324,21.05.86,810760,J
1,4509,193,20,8121,0,812100,8121,Benglen,Benglen,ZH,1,,4508,01.05.89,811700,J
1,4510,195,20,8122,0,812200,8122,Binz,Binz,ZH,1,,4508,27.12.90,811700,J
1,4512,195,10,8124,0,812400,8124,Maur,Maur,ZH,1,,4508,18.06.91,811700,J
1,4513,161,10,8125,0,812500,8125,Zollikerberg,Zollikerberg,ZH,1,,7287,21.05.86,812660,J
1,4515,195,10,8127,0,812700,8127,Forch,Forch,ZH,1,,7287,05.08.96,812660,J
1,4516,192,20,8132,2,813202,8132,Hinteregg,Hinteregg,ZH,1,,4959,18.08.98,861800,J
1,4519,131,20,8134,0,813400,8134,Adliswil,Adliswil,ZH,1,,7221,01.10.87,813460,J
1,4525,248,10,8142,0,814200,8142,Uitikon Waldegg,Uitikon Waldegg,ZH,1,,7226,21.05.86,890360,J
1,4529,97,10,8153,0,815300,8153,Rümlang,Rümlang,ZH,1,,6381,05.08.96,815260,J
1,4530,92,10,8154,0,815400,8154,Oberglatt ZH,Oberglatt ZH,ZH,1,,7228,21.05.86,818060,J
1,4532,90,10,8156,0,815600,8156,Oberhasli,Oberhasli,ZH,1,,7229,21.05.86,815760,J
1,4535,101,10,8162,0,816200,8162,Steinmaur,Steinmaur,ZH,1,,4539,01.04.88,816500,J
1,4536,81,20,8164,0,816400,8164,Bachs,Bachs,ZH,1,,4539,21.05.86,816500,J
1,4540,91,10,8166,0,816600,8166,Niederweningen,Niederweningen,ZH,1,,4539,21.05.86,816500,J
1,4546,53,10,8180,0,818000,8180,Bülach,Bülach,ZH,1,,7228,21.05.86,818060,J
1,4550,51,10,8184,0,818400,8184,Bachenbülach,Bachenbülach,ZH,1,,7228,01.03.88,818060,J
1,4551,72,10,8185,0,818500,8185,Winkel,Winkel,ZH,1,,7228,03.03.95,818060,J
1,4552,58,10,8192,0,819200,8192,Glattfelden,Glattfelden,ZH,1,,4552,02.08.96,819200,J
1,4555,61,10,8194,0,819400,8194,Hüntwangen,Hüntwangen,ZH,1,,4557,21.05.86,819600,J
1,4556,70,20,8195,0,819500,8195,Wasterkingen,Wasterkingen,ZH,1,,4557,29.05.88,819600,J
1,4562,2939,80,8200,60,820060,8200,Schaffh 1 Zust,Schaffhausen 1 Zust,SH,1,,4562,01.03.99,820060,
1,4565,2939,30,8201,0,820100,8200,Schaffhausen,Schaffhausen,SH,1,,4565,06.03.96,820100,
1,4572,2939,20,8208,0,820800,8200,Schaffhausen,Schaffhausen,SH,1,,4562,06.03.96,820060,J
1,4580,2914,20,8236,0,823600,8236,Büttenhardt,Büttenhardt,SH,1,,8180,06.03.96,824060,J
1,4582,2920,20,8242,1,824201,8242,Hofen SH,Hofen SH,SH,1,,8180,23.10.97,824060,J
1,4584,2915,10,8239,0,823900,8239,Dörflingen,Dörflingen,SH,1,,8180,06.03.96,824060,J
1,4585,2937,20,8212,0,821200,8212,Neuhausen,Neuhausen am Rheinfall,SH,1,,4562,06.03.96,820060,J
1,4586,2937,30,8212,1,821201,8212,Neuhausen 1,Neuhausen am Rheinfall 1,SH,1,,4586,06.03.96,821201,
1,4588,2904,10,8213,0,821300,8213,Neunkirch,Neunkirch,SH,1,,4590,06.03.96,821500,J
1,4591,2972,20,8216,0,821600,8216,Oberhallau,Oberhallau,SH,1,,4590,06.03.96,821500,J
1,4594,2974,20,8218,0,821800,8218,Osterfingen,Osterfingen,SH,1,,4590,06.03.96,821500,J
1,4595,2932,10,8222,0,822200,8222,Beringen,Beringen,SH,1,,4595,06.03.96,822200,J
1,4598,2953,20,8225,0,822500,8225,Siblingen,Siblingen,SH,1,,4595,06.03.96,822200,J
1,4600,2936,20,8232,0,823200,8232,Merishausen,Merishausen,SH,1,,4562,06.03.96,820060,J
1,4601,2931,20,8233,0,823300,8233,Bargen SH,Bargen SH,SH,1,,4562,06.03.96,820060,J
1,4604,27,10,8245,0,824500,8245,Feuerthalen,Feuerthalen,ZH,1,,4562,06.03.96,820060,J
1,4620,2962,20,8261,0,826100,8261,Hemishofen,Hemishofen,SH,1,,7698,06.03.96,826060,J
1,4627,4851,20,8268,0,826800,8268,Mannenbach-Salenst,Mannenbach-Salenstein,TG,1,,4631,06.03.96,827400,J
1,4628,4646,10,8272,0,827200,8272,Ermatingen,Ermatingen,TG,1,,4631,06.03.96,827400,J
1,4632,4671,20,8280,0,828000,8280,Kreuzlingen,Kreuzlingen,TG,1,,4631,06.03.96,827400,J
1,4634,4671,80,8280,2,828002,8280,Kreuzlingen ceha!,Kreuzlingen ceha!,TG,1,,4631,06.03.96,827400,
1,4642,54,10,8305,0,830500,8305,Dietlikon,Dietlikon,ZH,1,,7280,21.05.86,830460,J
1,4645,176,20,8315,0,831500,8315,Lindau,Lindau,ZH,1,,7233,29.05.88,830760,J
1,4646,296,10,8308,0,830800,8308,Illnau,Illnau,ZH,1,,7233,27.08.96,830760,J
1,4647,296,20,8308,2,830802,8308,Agasul,Agasul,ZH,1,,7233,20.08.98,830760,J
1,4649,176,20,8310,0,831000,8310,Kemptthal,Kemptthal,ZH,1,,7233,01.06.01,830760,J
1,4653,296,20,8307,2,830702,8307,Ottikon b.Kemptth.,Ottikon b. Kemptthal,ZH,1,,7233,11.04.97,830760,J
1,4654,296,20,8314,0,831400,8314,Kyburg,Kyburg,ZH,1,,7233,05.08.96,830760,J
1,4657,182,20,8489,0,848900,8489,Wildberg,Wildberg,ZH,1,,8325,21.05.86,848860,J
1,4660,177,20,8331,0,833100,8331,Auslikon,Auslikon,ZH,1,,7253,06.08.96,833060,J
1,4662,173,10,8335,0,833500,8335,Hittnau,Hittnau,ZH,1,,7253,18.12.96,833060,J
1,4669,219,20,8352,0,835200,8352,Elsau,Elsau,ZH,1,,4695,11.04.97,840060,J
1,4671,294,20,8354,0,835400,8354,Hofstetten ZH,Hofstetten ZH,ZH,1,,4672,11.04.97,835500,J
1,4676,4724,10,8360,0,836000,8360,Eschlikon TG,Eschlikon TG,TG,1,,9739,11.04.97,837060,J
1,4679,4721,20,8363,0,836300,8363,Bichelsee,Bichelsee,TG,1,,4672,12.07.96,835500,J
1,4685,4726,10,8374,0,837400,8374,Dussnang,Dussnang,TG,1,,9739,07.03.96,837060,J
1,4686,4726,20,8376,0,837600,8376,Fischingen,Fischingen,TG,1,,9739,07.06.99,837060,J
1,4687,4726,20,8376,2,837602,8376,Au TG,Au TG,TG,1,,9739,07.03.96,837060,J
1,4690,230,20,8400,0,840000,8400,Winterthur,Winterthur,ZH,1,,4695,01.10.87,840060,J
1,4701,230,30,8401,0,840100,8400,Winterthur,Winterthur,ZH,1,,4701,05.03.98,840100,
1,4704,230,80,8402,0,840200,8400,Winterthur,Winterthur,ZH,1,,4701,21.05.86,840100,
1,4710,230,10,8406,0,840600,8400,Winterthur,Winterthur,ZH,1,,4712,01.10.87,840800,J
1,4712,230,10,8408,0,840800,8400,Winterthur,Winterthur,ZH,1,,4712,01.10.87,840800,J
1,4719,23,20,8415,0,841500,8415,Berg am Irchel,Berg am Irchel,ZH,1,,8245,21.05.86,845060,J
1,4720,23,20,8415,1,841501,8415,Gräslikon,Gräslikon,ZH,1,,8245,23.10.97,845060,J
1,4726,56,10,8424,0,842400,8424,Embrach,Embrach,ZH,1,,7234,21.05.86,842460,J
1,4732,58,20,8192,1,819201,8192,Zweidlen,Zweidlen,ZH,1,,4552,02.08.96,819200,J
1,4736,4306,20,5467,0,546700,5467,Fisibach,Fisibach,AG,1,,4739,06.04.99,533000,J
1,4742,4324,20,5464,0,546400,5464,Rümikon AG,Rümikon AG,AG,1,,4739,15.04.99,533000,J
1,4743,4314,20,5465,0,546500,5465,Mellikon,Mellikon,AG,1,,4739,14.12.98,533000,J
1,4746,4324,20,5333,0,533300,5333,Baldingen,Baldingen,AG,1,,4739,03.04.95,533000,J
1,4747,4324,20,5334,0,533400,5334,Böbikon,Böbikon,AG,1,,4739,03.04.95,533000,J
1,4749,221,10,8442,0,844200,8442,Hettlingen,Hettlingen,ZH,1,,8113,15.03.96,847260,J
1,4750,31,10,8444,0,844400,8444,Henggart,Henggart,ZH,1,,8113,21.05.86,847260,J
1,4753,291,10,8450,0,845000,8450,Andelfingen,Andelfingen,ZH,1,,8245,01.06.88,845060,J
1,4755,33,20,8451,0,845100,8451,Kleinandelfingen,Kleinandelfingen,ZH,1,,8245,29.05.88,845060,J
1,4756,291,20,8452,0,845200,8452,Adlikon,Adlikon b. Andelfingen,ZH,1,,8245,18.03.94,845060,J
1,4759,26,20,8458,0,845800,8458,Dorf,Dorf,ZH,1,,8245,11.04.97,845060,J
1,4760,43,20,8459,0,845900,8459,Volken,Volken,ZH,1,,8245,13.08.01,845060,J
1,4761,2933,10,8454,0,845400,8454,Buchberg,Buchberg,SH,1,,4557,29.05.88,819600,J
1,4769,40,10,8466,0,846600,8466,Trüllikon,Trüllikon,ZH,1,,4562,29.05.88,820060,J
1,4771,22,10,8463,0,846300,8463,Benken ZH,Benken ZH,ZH,1,,4562,21.05.86,820060,J
1,4772,227,10,8472,0,847200,8472,Seuzach,Seuzach,ZH,1,,8113,11.04.97,847260,J
1,4781,211,20,8479,0,847900,8479,Altikon,Altikon,ZH,1,,8245,29.05.88,845060,J
1,4782,41,20,8467,0,846700,8467,Truttikon,Truttikon,ZH,1,,8245,01.07.01,845060,J
1,4783,292,20,8468,2,846802,8468,Guntalingen,Guntalingen,ZH,1,,7698,01.01.01,826060,J
1,4784,292,20,8468,0,846800,8468,Waltalingen,Waltalingen,ZH,1,,7698,06.03.96,826060,J
1,4789,180,20,8484,3,848403,8484,Theilingen,Theilingen,ZH,1,,8325,21.10.99,848860,J
1,4793,228,10,8488,0,848800,8488,Turbenthal,Turbenthal,ZH,1,,8325,11.04.97,848860,J
1,4794,181,20,8492,0,849200,8492,Wila,Wila,ZH,1,,8325,11.04.97,848860,J
1,4796,297,10,8494,0,849400,8494,Bauma,Bauma,ZH,1,,8308,11.04.97,849460,J
1,4801,228,20,8495,0,849500,8495,Schmidrüti,Schmidrüti,ZH,1,,8325,20.11.96,848860,J
1,4807,4566,20,8500,4,850004,8500,Gerlikon,Gerlikon,TG,1,,4808,16.02.98,850060,J
1,4812,4566,80,8502,0,850200,8500,Frauenfeld Talbach,Frauenfeld Talbach,TG,1,,4808,06.08.96,850060,
1,4816,4811,20,8506,0,850600,8506,Lanzenneunforn,Lanzenneunforn,TG,1,,4625,16.02.98,826600,J
1,4820,4816,20,8508,0,850800,8508,Homburg,Homburg,TG,1,,4625,06.03.96,826600,J
1,4833,4601,20,8526,0,852600,8526,Oberneunforn,Oberneunforn,TG,1,,8245,12.07.96,845060,J
1,4838,4821,10,8536,0,853600,8536,Hüttwilen,Hüttwilen,TG,1,,4808,06.03.96,850060,J
1,4842,230,20,8404,3,840403,8400,Stadel(Winterthur),Stadel (Winterthur),ZH,1,,4695,14.03.94,840060,J
1,4847,4571,10,8546,0,854600,8546,Islikon,Islikon,TG,1,,4808,23.04.98,850060,J
1,4856,4951,20,8554,3,855403,8554,Bonau,Bonau,TG,1,,4857,05.08.96,855500,J
1,4859,4951,20,8556,0,855600,8556,Wigoltingen,Wigoltingen,TG,1,,4857,06.03.96,855500,J
1,4863,4851,20,8269,0,826900,8269,Fruthwilen,Fruthwilen,TG,1,,4631,06.03.96,827400,J
1,4869,4941,20,8561,0,856100,8561,Ottoberg,Ottoberg,TG,1,,7282,06.03.96,857060,J
1,4881,4891,10,8572,0,857200,8572,Berg TG,Berg TG,TG,1,,4888,28.07.97,857500,J
1,4886,4683,20,8574,1,857401,8574,Illighausen,Illighausen,TG,1,,4631,16.02.98,827400,J
1,4888,4911,10,8575,0,857500,8575,Bürglen TG,Bürglen TG,TG,1,,4888,06.03.96,857500,J
1,4889,4891,20,8576,0,857600,8576,Mauren TG,Mauren TG,TG,1,,4888,06.03.96,857500,J
1,4891,4501,20,9217,0,921700,9217,Neukirch a.d. Thur,Neukirch an der Thur,TG,1,,4902,10.03.97,858300,J
1,4898,4461,20,8581,0,858100,8581,Schocherswil,Schocherswil,TG,1,,7223,01.10.00,858060,J
1,4899,4511,10,8588,0,858800,8588,Zihlschlacht,Zihlschlacht,TG,1,,7223,11.04.97,858060,J
1,4903,4506,20,8583,1,858301,8583,Götighofen,Götighofen,TG,1,,4902,27.08.96,858300,J
1,4906,4911,20,8584,0,858400,8584,Leimbach TG,Leimbach TG,TG,1,,4888,01.04.01,857500,J
1,4913,4901,20,8585,1,858501,8585,Mattwil,Mattwil,TG,1,,7223,06.03.96,858060,J
1,4914,4901,20,8585,2,858502,8585,Happerswil,Happerswil,TG,1,,7223,12.06.96,858060,J
1,4923,4476,20,8586,3,858603,8586,Kümmertshausen,Kümmertshausen,TG,1,,7223,10.09.98,858060,J
1,4925,4461,10,8587,0,858700,8587,Oberaach,Oberaach,TG,1,,7223,06.08.96,858060,J
1,4930,4441,20,8599,0,859900,8599,Salmsach,Salmsach,TG,1,,7263,06.08.96,859060,J
1,4931,4451,10,8592,0,859200,8592,Uttwil,Uttwil,TG,1,,7263,06.08.96,859060,J
1,4932,4426,10,8593,0,859300,8593,Kesswil,Kesswil,TG,1,,7263,21.05.86,859060,J
1,4933,4656,10,8594,0,859400,8594,Güttingen,Güttingen,TG,1,,4934,06.03.96,859500,J
1,4934,4641,10,8595,0,859500,8595,Altnau,Altnau,TG,1,,4934,06.03.96,859500,J
1,4935,4691,10,8596,0,859600,8596,Scherzingen,Scherzingen,TG,1,,4934,06.03.96,859500,J
1,4940,191,30,8600,1,860001,8600,Dübendorf 1,Dübendorf 1,ZH,1,,4940,09.09.93,860001,
1,4943,197,10,8603,0,860300,8603,Schwerzenbach,Schwerzenbach,ZH,1,,8078,25.10.99,860660,J
1,4945,199,20,8605,0,860500,8605,Gutenswil,Gutenswil,ZH,1,,8078,21.07.98,860660,J
1,4951,198,20,8610,0,861000,8610,Uster,Uster,ZH,1,,8078,05.11.96,860660,J
1,4952,198,30,8610,1,861001,8610,Uster 1,Uster 1,ZH,1,,4952,02.08.96,861001,
1,4962,121,80,8621,0,862100,8620,Wetzikon ZH Roben.,Wetzikon ZH Robenhausen,ZH,1,,7336,12.11.96,834060,
1,4966,115,10,8624,0,862400,8624,Grüt (Gossau ZH),Grüt (Gossau ZH),ZH,1,,7336,06.08.96,834060,J
1,4969,116,10,8627,0,862700,8627,Grüningen,Grüningen,ZH,1,,4959,21.05.86,861800,J
1,4971,113,20,8632,0,863200,8632,Tann,Tann,ZH,1,,7336,10.06.96,834060,J
1,4973,153,10,8634,0,863400,8634,Hombrechtikon,Hombrechtikon,ZH,1,,4959,19.03.97,861800,J
1,4974,113,10,8635,0,863500,8635,Dürnten,Dürnten,ZH,1,,7336,21.05.86,834060,J
1,4975,120,10,8636,0,863600,8636,Wald ZH,Wald ZH,ZH,1,,7278,21.05.86,863660,J
1,4986,154,10,8700,0,870000,8700,Küsnacht ZH,Küsnacht ZH,ZH,1,,7242,21.05.86,870060,J
1,4988,161,30,8702,1,870201,8702,Zollikon Dorf,Zollikon Dorf,ZH,1,,4988,14.10.99,870201,
1,4995,155,10,8708,0,870800,8708,Männedorf,Männedorf,ZH,1,,7245,21.05.86,870860,J
1,4997,158,20,8713,0,871300,8713,Uerikon,Uerikon,ZH,1,,4959,21.05.86,861800,J
1,4998,153,20,8714,0,871400,8714,Feldbach,Feldbach,ZH,1,,4959,21.05.86,861800,J
1,4999,3340,20,8715,0,871500,8715,Bollingen,Bollingen,SG,1,,4981,18.08.98,864060,J
1,5008,3339,10,8730,0,873000,8730,Uznach,Uznach,SG,1,,7700,21.05.86,873060,J
1,5017,3339,40,8740,0,874000,8740,Uznach Vögele AG,Uznach Vögele Versandhaus,SG,1,,7700,19.05.92,873060,
1,5018,1632,10,8750,0,875000,8750,Glarus,Glarus,GL,1,,5027,24.02.97,875500,J
1,5071,1321,20,8835,0,883500,8835,Feusisberg,Feusisberg,SZ,1,,7701,01.03.88,880860,J
1,5089,1342,10,8854,2,885402,8854,Galgenen,Galgenen,SZ,1,,7705,06.08.96,885460,J
1,5090,1349,10,8855,0,885500,8855,Wangen SZ,Wangen SZ,SZ,1,,7705,06.08.96,885460,J
1,5093,1343,20,8858,0,885800,8858,Innerthal,Innerthal,SZ,1,,7705,24.02.97,885460,J
1,5097,1345,10,8864,0,886400,8864,Reichenburg,Reichenburg,SZ,1,,7705,06.08.96,885460,J
1,5099,1630,20,8866,0,886600,8866,Ziegelbrücke,Ziegelbrücke,GL,1,,5100,04.03.96,886700,J
1,5100,1630,10,8867,0,886700,8867,Niederurnen,Niederurnen,GL,1,,5100,04.03.96,886700,J
1,5106,1630,20,8758,0,875800,8758,Obstalden,Obstalden,GL,1,,5100,06.03.96,886700,J
1,5122,3293,20,8889,0,888900,8889,Plons,Plons,SG,1,,7723,23.04.98,888760,J
1,5123,3293,20,8888,0,888800,8888,Heiligkreuz (Mels),Heiligkreuz (Mels),SG,1,,7723,02.02.93,888760,J
1,5127,3292,20,8894,0,889400,8894,Flumserberg Saxli,Flumserberg Saxli,SG,1,,7724,02.02.93,889060,J
1,5132,250,10,8902,0,890200,8902,Urdorf,Urdorf,ZH,1,,7226,15.10.99,890360,J
1,5134,241,10,8904,0,890400,8904,Aesch ZH,Aesch ZH,ZH,1,,7226,21.05.86,890360,J
1,5137,3,10,8906,0,890600,8906,Bonstetten,Bonstetten,ZH,1,,7222,21.05.86,891060,J
1,5140,5,10,8908,0,890800,8908,Hedingen,Hedingen,ZH,1,,7222,02.08.96,891060,J
1,5147,1,20,8914,2,891402,8914,Aeugstertal,Aeugstertal,ZH,1,,7222,02.08.96,891060,J
1,5167,243,30,8953,1,895301,8953,Dietikon 1,Dietikon 1,ZH,1,,5167,09.09.93,895301,
1,5168,243,80,8953,2,895302,8953,Dietikon Glanzenb.,Dietikon Glanzenberg,ZH,1,,5168,13.12.95,895302,
1,5169,244,10,8954,0,895400,8954,Geroldswil,Geroldswil,ZH,1,,9741,01.09.87,801500,J
1,5170,246,10,8955,0,895500,8955,Oetwil a.d. Limmat,Oetwil an der Limmat,ZH,1,,9741,22.02.95,801500,J
1,5174,4023,10,8962,0,896200,8962,Bergdietikon,Bergdietikon,AG,1,,7194,24.09.92,895760,J
1,5177,4062,10,8965,0,896500,8965,Berikon,Berikon,AG,1,,7696,07.12.95,896560,J
1,5178,4074,10,8966,0,896600,8966,Oberwil-Lieli,Oberwil-Lieli,AG,1,,7696,07.12.95,896560,J
1,5190,3203,80,9000,1,900001,9000,St. Gallen 1 Ann.,St. Gallen 1 Annahme,SG,1,,6519,01.10.10,901460,
1,5208,3203,30,9004,0,900400,9000,St. Gallen,St. Gallen,SG,1,,5208,19.12.88,900400,
1,5216,3203,10,9012,0,901200,9000,St. Gallen,St. Gallen,SG,1,,6519,01.10.87,901460,J
1,5219,3203,10,9015,0,901500,9000,St. Gallen,St. Gallen,SG,1,,6519,01.10.87,901460,J
1,5222,3442,10,9032,0,903200,9032,Engelburg,Engelburg,SG,1,,6519,21.05.86,901460,J
1,5231,3025,10,9043,0,904300,9043,Trogen,Trogen,AR,1,,7710,21.05.86,905360,J
1,5236,3024,10,9053,0,905300,9053,Teufen AR,Teufen AR,AR,1,,7710,21.05.86,905360,J
1,5301,3407,10,9242,0,924200,9242,Oberuzwil,Oberuzwil,SG,1,,7708,07.03.96,924060,J
1,5313,4431,20,9306,0,930600,9306,Freidorf TG,Freidorf TG,TG,1,,7224,22.12.97,932060,J
1,4981,3340,80,8640,60,864060,8640,Rapperswil SG Zust,Rapperswil SG Zustellung,SG,1,,4981,09.04.99,864060,
1,5006,3341,20,8726,0,872600,8726,Ricken SG,Ricken SG,SG,1,,7700,21.05.86,873060,J
1,5029,1631,10,8762,0,876200,8762,Schwanden GL,Schwanden GL,GL,1,,8110,04.03.96,876260,J
1,5030,1631,20,8762,2,876202,8762,Schwändi GL,Schwändi b. Schwanden,GL,1,,8110,04.03.96,876260,J
1,5034,1631,20,8766,0,876600,8766,Matt,Matt,GL,1,,8110,04.03.96,876260,J
1,5035,1631,10,8767,0,876700,8767,Elm,Elm,GL,1,,8110,04.03.96,876260,J
1,5040,1631,20,8775,1,877501,8775,Luchsingen,Luchsingen,GL,1,,8110,04.03.96,876260,J
1,5058,295,20,8810,0,881000,8810,Horgen,Horgen,ZH,1,,7277,01.01.88,882060,J
1,5059,295,30,8810,1,881001,8810,Horgen 1,Horgen 1,ZH,1,,5059,09.09.93,881001,
1,5061,295,80,8813,0,881300,8810,Horgen,Horgen,ZH,1,,7277,21.05.86,882060,
1,5062,295,20,8815,0,881500,8815,Horgenberg,Horgenberg,ZH,1,,7277,13.08.01,882060,J
1,5063,295,10,8816,0,881600,8816,Hirzel,Hirzel,ZH,1,,7277,17.11.92,882060,J
1,5068,1323,10,8832,0,883200,8832,Wollerau,Wollerau,SZ,1,,7277,01.10.88,882060,J
